IdNota;ValorFaturado;RawRow
2242096;0.00;"{""IdNota"":""2242096"",""Nota"":""ND-54420"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$517.922,97""}"
2242274;0.00;"{""IdNota"":""2242274"",""Nota"":""ND-54421"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""YUDO SA"",""Valor Faturado"":"""",""ValorCompra"":""R$401.885,50""}"
2243751;0.00;"{""IdNota"":""2243751"",""Nota"":""ND-54422"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ZAAZ TELECOM"",""Valor Faturado"":"""",""ValorCompra"":""R$297.250,50""}"
2243987;0.00;"{""IdNota"":""2243987"",""Nota"":""ND-54423"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""PRODESAN SP"",""Valor Faturado"":"""",""ValorCompra"":""R$88.859,00""}"
2244287;0.00;"{""IdNota"":""2244287"",""Nota"":""ND-54424"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$134.829,01""}"
2247623;0.00;"{""IdNota"":""2247623"",""Nota"":""ND-54466"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$63.608,07""}"
2247624;0.00;"{""IdNota"":""2247624"",""Nota"":""ND-54467"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2247625;0.00;"{""IdNota"":""2247625"",""Nota"":""ND-54468"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2247626;0.00;"{""IdNota"":""2247626"",""Nota"":""ND-54469"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2247627;0.00;"{""IdNota"":""2247627"",""Nota"":""ND-54470"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2247628;0.00;"{""IdNota"":""2247628"",""Nota"":""ND-54471"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2247629;0.00;"{""IdNota"":""2247629"",""Nota"":""ND-54472"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2247630;0.00;"{""IdNota"":""2247630"",""Nota"":""ND-54473"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$63.699,19""}"
2247631;0.00;"{""IdNota"":""2247631"",""Nota"":""ND-54474"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,61""}"
2247633;0.00;"{""IdNota"":""2247633"",""Nota"":""ND-54475"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$63.882,58""}"
2247634;0.00;"{""IdNota"":""2247634"",""Nota"":""ND-54476"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247636;0.00;"{""IdNota"":""2247636"",""Nota"":""ND-54477"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247637;0.00;"{""IdNota"":""2247637"",""Nota"":""ND-54478"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247638;0.00;"{""IdNota"":""2247638"",""Nota"":""ND-54479"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247639;0.00;"{""IdNota"":""2247639"",""Nota"":""ND-54480"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$74.709,61""}"
2247640;0.00;"{""IdNota"":""2247640"",""Nota"":""ND-54481"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247641;0.00;"{""IdNota"":""2247641"",""Nota"":""ND-54482"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247644;0.00;"{""IdNota"":""2247644"",""Nota"":""ND-54483"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247646;0.00;"{""IdNota"":""2247646"",""Nota"":""ND-54484"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247648;0.00;"{""IdNota"":""2247648"",""Nota"":""ND-54485"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247651;0.00;"{""IdNota"":""2247651"",""Nota"":""ND-54487"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247652;0.00;"{""IdNota"":""2247652"",""Nota"":""ND-54488"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247653;0.00;"{""IdNota"":""2247653"",""Nota"":""ND-54489"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$269.955,00""}"
2247654;0.00;"{""IdNota"":""2247654"",""Nota"":""ND-54490"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247655;0.00;"{""IdNota"":""2247655"",""Nota"":""ND-54491"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247656;0.00;"{""IdNota"":""2247656"",""Nota"":""ND-54492"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247657;0.00;"{""IdNota"":""2247657"",""Nota"":""ND-54493"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$78.262,81""}"
2247659;0.00;"{""IdNota"":""2247659"",""Nota"":""ND-54494"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$71.744,40""}"
2247660;0.00;"{""IdNota"":""2247660"",""Nota"":""ND-54495"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$71.744,40""}"
2247661;0.00;"{""IdNota"":""2247661"",""Nota"":""ND-54496"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$71.744,40""}"
2247662;0.00;"{""IdNota"":""2247662"",""Nota"":""ND-54497"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""CASA MILITAR GAB GOV (SP)"",""Valor Faturado"":"""",""ValorCompra"":""R$141.383,69""}"
2247663;0.00;"{""IdNota"":""2247663"",""Nota"":""ND-54498"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""COMPEL"",""Valor Faturado"":"""",""ValorCompra"":""R$97.508,37""}"
2247664;0.00;"{""IdNota"":""2247664"",""Nota"":""ND-54499"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$139.730,69""}"
2247665;0.00;"{""IdNota"":""2247665"",""Nota"":""ND-54500"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""CONSORCIO SOLUCAO DOR - LOTE 08"",""Valor Faturado"":"""",""ValorCompra"":""R$68.888,16""}"
2247666;0.00;"{""IdNota"":""2247666"",""Nota"":""ND-54501"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""ENGEFIELD ENGENHARIA E SERVICOS DE TELECOMUNICACOES LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$73.955,80""}"
2247667;0.00;"{""IdNota"":""2247667"",""Nota"":""ND-54502"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""GRUPO BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$70.509,50""}"
2247669;0.00;"{""IdNota"":""2247669"",""Nota"":""ND-54503"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247670;0.00;"{""IdNota"":""2247670"",""Nota"":""ND-54504"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247671;0.00;"{""IdNota"":""2247671"",""Nota"":""ND-54505"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247672;0.00;"{""IdNota"":""2247672"",""Nota"":""ND-54506"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247673;0.00;"{""IdNota"":""2247673"",""Nota"":""ND-54507"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$100.246,30""}"
2247675;0.00;"{""IdNota"":""2247675"",""Nota"":""ND-54508"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$100.246,30""}"
2247676;0.00;"{""IdNota"":""2247676"",""Nota"":""ND-54509"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SIMEMP SERVICOS TECNICOS E OBRAS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$70.992,00""}"
2247677;0.00;"{""IdNota"":""2247677"",""Nota"":""ND-54510"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$86.480,11""}"
2247678;0.00;"{""IdNota"":""2247678"",""Nota"":""ND-54511"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$96.882,99""}"
2247679;0.00;"{""IdNota"":""2247679"",""Nota"":""ND-54512"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$96.882,99""}"
2247953;0.00;"{""IdNota"":""2247953"",""Nota"":""FA-54528"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""DIOXD"",""Valor Faturado"":"""",""ValorCompra"":""R$84.633,59""}"
2249328;0.00;"{""IdNota"":""2249328"",""Nota"":""FA-54564"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""VP DISTRIBUIDORA DE PE�AS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$108.393,47""}"
2244804;0.00;"{""IdNota"":""2244804"",""Nota"":""ND-54425"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""ANA LUISA FOGAROLLI RODRIGUES DA CUNHA"",""Valor Faturado"":"""",""ValorCompra"":""R$62.990,00""}"
2245751;0.00;"{""IdNota"":""2245751"",""Nota"":""ND-54426"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$104.467,50""}"
2245755;0.00;"{""IdNota"":""2245755"",""Nota"":""ND-54427"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245758;0.00;"{""IdNota"":""2245758"",""Nota"":""ND-54428"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245761;0.00;"{""IdNota"":""2245761"",""Nota"":""ND-54429"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245764;0.00;"{""IdNota"":""2245764"",""Nota"":""ND-54430"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$101.104,20""}"
2245767;0.00;"{""IdNota"":""2245767"",""Nota"":""ND-54431"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245770;0.00;"{""IdNota"":""2245770"",""Nota"":""ND-54432"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245773;0.00;"{""IdNota"":""2245773"",""Nota"":""ND-54433"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$104.467,50""}"
2245777;0.00;"{""IdNota"":""2245777"",""Nota"":""ND-54434"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2245779;0.00;"{""IdNota"":""2245779"",""Nota"":""ND-54435"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$101.104,20""}"
2245782;0.00;"{""IdNota"":""2245782"",""Nota"":""ND-54436"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245784;0.00;"{""IdNota"":""2245784"",""Nota"":""ND-54437"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$101.104,20""}"
2245786;0.00;"{""IdNota"":""2245786"",""Nota"":""ND-54438"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$101.104,20""}"
2245788;0.00;"{""IdNota"":""2245788"",""Nota"":""ND-54439"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$101.104,20""}"
2245791;0.00;"{""IdNota"":""2245791"",""Nota"":""ND-54440"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2245793;0.00;"{""IdNota"":""2245793"",""Nota"":""ND-54441"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2246138;0.00;"{""IdNota"":""2246138"",""Nota"":""ND-54442"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2246139;0.00;"{""IdNota"":""2246139"",""Nota"":""ND-54443"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2246141;0.00;"{""IdNota"":""2246141"",""Nota"":""ND-54444"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2246143;0.00;"{""IdNota"":""2246143"",""Nota"":""ND-54445"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.992,00""}"
2246145;0.00;"{""IdNota"":""2246145"",""Nota"":""ND-54446"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.992,00""}"
2246244;0.00;"{""IdNota"":""2246244"",""Nota"":""ND-54447"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2247600;0.00;"{""IdNota"":""2247600"",""Nota"":""ND-54448"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$139.730,69""}"
2247602;0.00;"{""IdNota"":""2247602"",""Nota"":""ND-54449"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247603;0.00;"{""IdNota"":""2247603"",""Nota"":""ND-54450"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247604;0.00;"{""IdNota"":""2247604"",""Nota"":""ND-54451"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""ZAAZ TELECOM"",""Valor Faturado"":"""",""ValorCompra"":""R$41.533,07""}"
2247605;0.00;"{""IdNota"":""2247605"",""Nota"":""ND-54452"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""ZAAZ TELECOM"",""Valor Faturado"":"""",""ValorCompra"":""R$59.450,10""}"
2247608;0.00;"{""IdNota"":""2247608"",""Nota"":""ND-54453"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,61""}"
2247609;0.00;"{""IdNota"":""2247609"",""Nota"":""ND-54454"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247610;0.00;"{""IdNota"":""2247610"",""Nota"":""ND-54455"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$74.709,61""}"
2247611;0.00;"{""IdNota"":""2247611"",""Nota"":""ND-54456"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247612;0.00;"{""IdNota"":""2247612"",""Nota"":""ND-54457"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247614;0.00;"{""IdNota"":""2247614"",""Nota"":""ND-54458"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$269.955,00""}"
2247615;0.00;"{""IdNota"":""2247615"",""Nota"":""ND-54459"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$76.061,21""}"
2247616;0.00;"{""IdNota"":""2247616"",""Nota"":""ND-54460"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""CONSORCIO SOLUCAO DOR - LOTE 08"",""Valor Faturado"":"""",""ValorCompra"":""R$95.191,50""}"
2247617;0.00;"{""IdNota"":""2247617"",""Nota"":""ND-54461"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""GRUPO BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$141.019,00""}"
2247618;0.00;"{""IdNota"":""2247618"",""Nota"":""ND-54462"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2247619;0.00;"{""IdNota"":""2247619"",""Nota"":""ND-54463"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""PREVIX SERVICOS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$72.766,80""}"
2247620;0.00;"{""IdNota"":""2247620"",""Nota"":""ND-54464"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$96.882,99""}"
2247621;0.00;"{""IdNota"":""2247621"",""Nota"":""ND-54465"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""27/02/2026"",""Cliente"":""ZAAZ TELECOM"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2252618;0.00;"{""IdNota"":""2252618"",""Nota"":""FA-54584"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""02/03/2026"",""Cliente"":""ANTONIO FRANCISCO ALVES COSTA"",""Valor Faturado"":"""",""ValorCompra"":""R$53.851,19""}"
2252089;0.00;"{""IdNota"":""2252089"",""Nota"":""ND-54569"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""02/03/2026"",""Cliente"":""MAQCAMPO SOLUCOES AGRICOLAS S/A"",""Valor Faturado"":"""",""ValorCompra"":""R$115.840,00""}"
2252146;0.00;"{""IdNota"":""2252146"",""Nota"":""ND-54570"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""02/03/2026"",""Cliente"":""MAQCAMPO SOLUCOES AGRICOLAS S/A"",""Valor Faturado"":"""",""ValorCompra"":""R$115.840,00""}"
2258010;0.00;"{""IdNota"":""2258010"",""Nota"":""ND-54588"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""02/03/2026"",""Cliente"":""RESULTANDO CONSULTORIA E TREINAMENTO"",""Valor Faturado"":"""",""ValorCompra"":""R$79.263,25""}"
2261291;0.00;"{""IdNota"":""2261291"",""Nota"":""ND-54600"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""03/03/2026"",""Cliente"":""BLU GESTAO E MOBILIDADE LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$109.989,61""}"
2262302;0.00;"{""IdNota"":""2262302"",""Nota"":""ND-54602"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""03/03/2026"",""Cliente"":""MAQCAMPO SOLUCOES AGRICOLAS S/A"",""Valor Faturado"":"""",""ValorCompra"":""R$115.840,00""}"
2264096;0.00;"{""IdNota"":""2264096"",""Nota"":""FA-54610"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""04/03/2026"",""Cliente"":""SAD PB"",""Valor Faturado"":"""",""ValorCompra"":""R$6.226.184,48""}"
2295888;0.00;"{""IdNota"":""2295888"",""Nota"":""ND-54915"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/03/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$5.083.232,79""}"
